,name,text
113,2018-05-01 13.45.36 1769408373490653917_leeum.jpg,서울 이태원
118,2018-05-01 18.04.21 1769538567851078932_leeum.jpg,오랜만에 리움 미술관 최정화 연금술
124,2018-05-02 12.34.49 1770097522897187558_leeum.jpg,셀피 스냅 인물 한남동 리움
125,2018-05-02 12.47.59 1770104144233924342_leeum.jpg,서울 이태원
126,2018-05-02 12.59.52 1770110131007365873_leeum.jpg,서울 이태원
127,2018-05-02 13.03.14 1770111820481388498_leeum.jpg,서울 이태원
128,2018-05-02 16.18.36 1770210154774315418_leeum.jpg,엄마는찍사 하루종일 졸졸졸 이것이엄마의길 이태원나들이 이태원 한남동 미술관나들이 삼성리움미술관 리움미술관 쌍둥이스타그램 아들스타그램 애스타그램 쌍둥이아들 아들쌍둥이스타그램 독박육아 육아소통 육아 소통
129,2018-05-02 19.53.50 1770318483579780667_leeum.jpg,리움 한남동
135,2018-05-03 22.26.46 1771120235131459607_leeum.jpg,아니쉬 카푸어 큰 나무와 눈
144,2018-05-05 17.20.04 1772415421828539834_leeum.jpg,안녕 나의 봄 사진스타그램 감성 감성사진 석양 노을 전주리움 리움 웨딩촬영 야외촬영 프로필
145,2018-05-05 17.40.39 1772425779502752368_leeum.jpg,바다 등대 노을 화보 사진 사진스타그램 전주리움 리움 프로필 감성사진 화보촬영
146,2018-05-05 17.59.47 1772433018829763458_leeum.jpg,마침 한남동에 갈 일이 있어모니터 상의 사진만 참고하여 스케치했던렘 쿨하스의 리움미술관을 직접 보러왔다 역시 사진으로만 보는거랑 직접 현장에서돌아다니며 분위기를 느끼는거랑은 다른듯 렘쿨하스 리움 리움미술관 디자인 공간디자인 실내디자인 인테리어디자인 건축 실내건축 스케치 낙서 취미
148,2018-05-05 19.27.54 1772477763288992377_leeum.jpg,리움갔다가 밀쿠티한쟌날씨두 좋구 기분도 조쿠 한남동 주말나들이 삼성리움미술관 로우커피 얼그레이밀크티 말차파운드케이크
149,2018-05-05 20.22.31 1772502175948676102_leeum.jpg,리움미술관
150,2018-05-06 10.22.30 1772926349200852481_leeum.jpg,사람이꽃보다아름다워 봄 유채꽃 사진스타그램 리움 전주웨딩 화보촬영 웨딩화보 프로필 야외촬영
153,2018-05-06 17.13.59 1773137134679319521_leeum.jpg,조용하고 쾌적하고 너무 좋아
154,2018-05-06 17.15.53 1773137787453744318_leeum.jpg,비 개고 나니 환상적인 날씨 귀염둥이랑
156,2018-05-06 21.37.10 1773269130078607491_leeum.jpg,한국 서울 이테원 저음 미술관 아트 재미있는장소 멋진장소 조용한곳 현대미술 서울터워 예쁘다 정말고마워
161,2018-05-06 23.15.47 1773317031162018219_leeum.jpg,주말 수다삼매 산책 아래 위 같은조형물
162,2018-05-07 12.03.45 1773703546392751146_leeum.jpg,한국 이태원 리움
164,2018-05-07 13.50.06 1773756274925546375_leeum.jpg,봄 사진 풍선 사진스타그램 야외촬영 스냅사진 봄 감성 좋아요 소통환영
166,2018-05-07 16.24.49 1773831790836737078_leeum.jpg,뚝섬전망문화콤플렉스 이태원
170,2018-05-07 23.11.09 1774041538507376941_leeum.jpg,멋진 구조 그리고 어우러지는 전시
176,2018-05-08 10.03.37 1774370074187377799_leeum.jpg,파마
177,2018-05-08 10.25.35 1774378876699244471_leeum.jpg,일차 리움박물관 이태원 에 있는 아늑한 곳 박물관 관과 관 과거 와 미래 가 섞인 곳 내취향 은 아니지만 그램투어
181,2018-05-09 10.03.08 1775094559219770144_leeum.jpg,년만의
182,2018-05-09 10.16.57 1775101557482726677_leeum.jpg,사진스타그램 봄 야외촬영 리움 전주리움 전주웨딩 촬영 결혼
183,2018-05-09 10.40.08 1775113224417470301_leeum.jpg,사진스타그램 노을 석양 감성사진
184,2018-05-09 14.01.34 1775212541560958414_leeum.jpg,예쁘다너도 꽃도 바람도 사진스타그램 꽃 풍경 여행 스냅 하늘 리움 전주리움웨딩 야외촬영 유채꽃 웨딩 감성
187,2018-05-10 03.47.43 1775630431400605688_leeum.jpg,리움미술관에서 작품의 하나였던 노란계단 리움미술관 미술관데이트 이태원나들이 지후이태원에서거지본날 그날일기는거지에대한것만
188,2018-05-10 07.03.33 1775728996907003058_leeum.jpg,한국 서울 이태원
192,2018-05-11 07.26.29 1776465308032621649_leeum.jpg,얘어디감 유물
193,2018-05-11 09.02.15 1776513516782621666_leeum.jpg,한국 서울 이태원
194,2018-05-11 11.26.07 1776585923708786480_leeum.jpg,삼성 리움 미술관 리움미술관
195,2018-05-11 11.39.54 1776592857748891103_leeum.jpg,삼성 미술관 리움 삼성미술관리움
197,2018-05-11 15.03.10 1776693015974095904_leeum.jpg,사진 이태원 미술관 리움미술관 친구랑 구경하기 여기저기 예쁘다 한국생활 휴학생 인스타 인스타그램
200,2018-05-11 19.16.35 1776813573708986176_leeum.jpg,장석 두석 문양시리즈가삼성문화재단 리움 뮤지엄 숍에 입점되었습니다 작업실까지 직접 칮아와주신관계자 분들께 감사드립니다 은과 황동을 고르고 순도를 맞추어 저울에 올리고 도를 넘겨 녹이면서 금속의 견고함과 물성을 손과 몸으로 매순간 부딪히며한걸음씩 나아가고 있습니다 무엇보다 만드는 모든 순간따뜻한 마음으로 각 문양의 의미를 새기려고 합니다 나비문 아름다움과기쁨편복문 부와 복불로초문 건강과 장수제비초리문 사회적성공을 의미합니다 늦은알림 월에 한남동 리움뮤지엄샵 그리고 인천공항면세점 경복궁갤러리숍 신세계백화점 장석은목걸이 장석은브로치 장석문양황동집게 우리의순간
201,2018-05-11 20.09.12 1776848851229426939_leeum.jpg,리움미술관 이태원
205,2018-05-12 08.47.52 1777231020590864322_leeum.jpg,서울 한국 미술 전시회 미술관 여행
211,2018-05-12 21.02.58 1777600059774749521_leeum.jpg,혼자 생각하기 딱 좋은곳
215,2018-05-12 23.37.22 1777676283883634413_leeum.jpg,리움가는길 날씨쩔구요 한남동 리움 미술관 알렉산더칼더 애니쉬카푸어 하늘거울 설치미술
216,2018-05-13 00.32.10 1777706332465802116_leeum.jpg,정말 리움 컬렉션에 대해서 감탄할 수 밖에 리움 애니쉬카푸어 큰나무와눈
218,2018-05-13 07.35.43 1777918008845643602_leeum.jpg,리옴
221,2018-05-13 21.49.31 1778349232556510451_leeum.jpg,망원 리움미술관
224,2018-05-13 22.50.46 1778377855609384842_leeum.jpg,항상 느끼지만 정말 미술관 공간활용이 대단하다 작품 설치와 루트 또한 그러하다 동서양 작품의 조화 위에서 아래로 아래서 위로 모든게 완벽 리움 최정화 연금술 전시
226,2018-05-14 00.51.13 1778440695989928194_leeum.jpg,실제와 허구에 대한 고찰 는 실제로 만 설치되어 있지만 천장과 정면의 거울을 이용해 무한 반복되는 느낌 다양한 각도와 방향으로 바라볼 수 있는 즐거움은 덤으로 중력의계단 세상의모든가능성 울라퍼엘리아슨
228,2018-05-14 08.40.40 1778673056229461615_leeum.jpg,셀카 셀스타그램 셀피
229,2018-05-14 14.46.32 1778861089779748629_leeum.jpg,주말의 기록 리움 미술관
238,2018-05-16 08.11.11 1780111690168517055_leeum.jpg,이태원 리움 리움미술관
245,2018-05-17 13.42.46 1781003355133464024_leeum.jpg,하늘을 담는 거울 리움 삼성미술관
249,2018-05-17 17.14.40 1781108823241280067_leeum.jpg,리움 날씨흐림
252,2018-05-18 15.11.12 1781769207302849836_leeum.jpg,연휴 전 신사들 모시고 릐 움 이태원 리움 미술관 불금 정화 커피 아이스아메리카노 티켓 삼성 신입사원 인솔 조직문화
257,2018-05-18 23.30.52 1782024128652597027_leeum.jpg,이태원 리움 미술관 삼성 서울 사진 데일리 인스타그램 주말
262,2018-05-19 13.20.24 1782441647970176909_leeum.jpg,리움
263,2018-05-19 14.02.52 1782462315703063021_leeum.jpg,그러고보니리움미술관 올라퍼엘리아슨 이후로 처음 현대미술관에 몇몇 새로운 작품 발견 리움은 새로운 소장품을 주기적으로 보여주기 때문에상설전이라고 해도 분기별로 방문하기 죠으다 일하고 있는 규림님 소환해서 리움카페에서 수다 타임 리움미술관 미술관 전시회 전시 현대미술 전시스타그램 예술경영 문화예술경영 좋아요 소통 맞팔
269,2018-05-19 21.47.41 1782693914878952451_leeum.jpg,다운타우너 아보카도버거 리움 오월의종 나리의집 세미계
270,2018-05-19 22.11.31 1782708973284163399_leeum.jpg,한남동 삼성미술관
271,2018-05-19 22.19.42 1782713092696127107_leeum.jpg,오늘 모든게 다 좋았다 그치 미술관 리움
273,2018-05-20 01.50.36 1782818669686233517_leeum.jpg,눈이 즐거운 리움주말마다 부지런 좀 떨어야겠다
277,2018-05-20 14.13.01 1783191298875788457_leeum.jpg,전주 리움웨딩 전주웨딩 결혼준비 웨딩촬영 사진 전주리움 리움
278,2018-05-20 14.36.09 1783204550661038124_leeum.jpg,한남동 삼성미술관
280,2018-05-20 15.03.07 1783218128562475526_leeum.jpg,휴대용해시계조선 년그 시대 로렉스 정도는 됐을듯 리움 리움미술관 한남동 로렉스
284,2018-05-20 19.46.07 1783358882754559315_leeum.jpg,리움 한남동 이태원 썬댄스플레이스 남산 오랜만에미술관날씨가너무좋아서행복하당
289,2018-05-22 00.10.31 1784218413535646403_leeum.jpg,최정화 리움 리움미술관 한복 모던한복 데일리한복 복주머니 복주머니핸드백 복주머니가방 운치 운치있다
292,2018-05-22 12.44.59 1784598150846600101_leeum.jpg,내가 제주에서참 좋아하지 않는미술관중 하나 제주아라리오뮤지엄 미술관과도 주변과도 어울리지 않는흉측한 느낌마저 드는 건물 지나치게 어두운 조명과 너무 낮은 온도 이해 안 되는 관람 동선 앤디워홀 백남준 디어즈 같은좋은 작품들이 꽤 있음에도그로테스크한 작품들과 뒤섞여컨셉은 난해함 그 자체 관람객에게 불편함을 주는 작품 배치와 안내방식 그냥 총체적으로 안타까운 세계 대 컬렉터라는명성에 걸맞지 않은 느낌제주도립미술관보다 유명작품을 많이 소장하고 을 닮은 기획 전시를자주 함에도 선뜻 추천하기 어려운 지극히주관적인감상입니다 내사랑 리움 리움미술관가고싶다조만간 당일로라도서울 다녀와야 겠다는 까다로운도시여자의감성제주 미술관 리움미술관 제주 제주도미술관 제주도 제주살이 제주일상 나홀로제주 제주도미술관 제주미술관 앤디워홀 싱글라이프 일상 탑동 뮤지엄 여행 제주미술관투어 직장인 휴일 건축과작품과기획력은 리움미술관최고
293,2018-05-22 14.35.22 1784653106380254542_leeum.jpg,여행 사진 조형물
295,2018-05-22 18.40.27 1784767557763292825_leeum.jpg,리움 리움미술관 아니쉬카푸어 하늘거울
298,2018-05-23 12.37.14 1785316403394475320_leeum.jpg,서울 리움미술관
300,2018-05-23 13.35.58 1785348584084173367_leeum.jpg,서울 여행스타그램
302,2018-05-23 18.49.46 1785497577120346568_leeum.jpg,리움 리움미술관 한강진역 상설전시 이수진투어 도모르고그냥감 괜찮아 오디오가이드가있잖아 평일최고 알렉산더칼더 거대한주름 아니쉬카푸어 큰나무와눈 미야지마타츠오 경계를넘어서 코헤이나와 픽셀중첩된사슴 최정화연금술 신의탑같음 알베르토자코메티 거대한여인 올라퍼엘리아슨 중력의계단
303,2018-05-24 12.33.10 1786040957658383308_leeum.jpg,리움미술관 일상 이태원 한남동 리움미술관 삼성리움미술관
304,2018-05-24 12.37.39 1786044009829889025_leeum.jpg,최정화 연금술
307,2018-05-24 16.39.08 1786165046217723967_leeum.jpg,이시간에 밖인게 너무 좋다아 계속 앉아있으면 바싹 타겠지만
308,2018-05-24 20.44.41 1786289142613463102_leeum.jpg,리움 삼성미술관리움 서울여행 이태원
309,2018-05-24 21.48.56 1786321464321301846_leeum.jpg,오늘이 끝나가고 있다 알렉산더칼더 아니쉬카푸어 리암길릭 리움
310,2018-05-24 21.51.05 1786322546368277670_leeum.jpg,바닐라스틱쿠키 와 골드메달애플주스 를 먹었어요 엄마랑 같이 먹으니 진짜 맛있어요 리암길릭 알렉산더칼더 리움 우리동네
311,2018-05-24 22.55.58 1786355080275250280_leeum.jpg,한남동 이태원 삼성미술관리움 미술관 까르보나라
327,2018-05-26 14.09.37 1787539850258491300_leeum.jpg,따 스 하 고 편 안 한 하 이 티 크리스티나리의 새로운 티웨어 레이스펄 컬렉션을 만나보세요 아름다운 찻잔 위에예쁘게 수놓아진 골드 레이스가당신의 티타임을조금 더 편안하고 따뜻하게 화창한 봄날 크리스티나리의 하이티 차기로당신의 티타임에 기품을 더하세요 오직올프리마에서
330,2018-05-26 22.43.17 1787798391294391819_leeum.jpg,리움 이태원 미술관
334,2018-05-27 16.01.59 1788319618096521718_leeum.jpg,간만에 업뎃 리움미술관 리움상설전 마리오보타 꺼밖에 못찍었네 생각보다 소장품이 괜찮았던 임직원할인 개꿀 얏호
335,2018-05-27 17.45.21 1788371494582978351_leeum.jpg,봄날 웨딩리움 전주웨딩 리움 야외촬영 데이트스냅 스냅 신랑 신부 결혼 결혼준비
336,2018-05-27 20.30.12 1788456183545646512_leeum.jpg,리움 미술관 한강진 이태원 서울 여행 여행스타그램 미술 리움
340,2018-05-29 01.21.37 1789327631529278424_leeum.jpg,서울 미술 시 이태원 여행 여행스타그램
344,2018-05-29 20.43.00 1789912171427568464_leeum.jpg,리움 리움미술관 미술관 전시회 전시관
347,2018-05-30 18.12.54 1790561403027856154_leeum.jpg,유병재 리움미술관 연예인이다 요즘 완전 인기 많은 병재님
354,2018-05-31 16.33.04 1791235929362859580_leeum.jpg,삼성미술관 전시장가이드 모집 모집분야 전시장가이드 근무내용 전시장 동선안내 작품보호 수표업무 등 가격조건 서비스 마인드 소유자 밝고 긍정마인드 소유자 주말 근무 가능하신분 서비스학과 우대 근무형태 주 일제 화 일 중 일 휴무 시 분 시 분시까지 근무 시간 중식 분 휴식 근무기간 년이상 근무 가능자 급여수준 시급 원 이상 근무 시작일 금 부터 제출서류 이력서 사진첨부 부자기소개서 경력자는 경력사항을 중심으로 기술 부 전형방법 이메일 입사지원 차 서류 차 면접 차 합격자에게 개별통보 보낼곳 이메일주소 근무지 삼성미술관 서울시 용산구 한남동 지하철 호선 한강진역 번출구에서 이내 담당자 정보 주 문화와사람들 담당자 이민정 연락처 메일 미술 아트 미대 미대생 미술대학 인테리어 그림 그림그리기 갤러리 실내디자인 취업정보 취업 취업준비 취준생 디자인 디자이너
359,2018-06-01 15.03.08 1791915427312933567_leeum.jpg,일상 산책 멋지고
360,2018-06-01 16.36.11 1791962275322705413_leeum.jpg,당 신 의 주 말 브 런 치 당신의 주말 브런치 올프리마에 맡기세요 제철 식재료로 건강하게 그리고 풍성하게 만든 올프리마의 건강브런치 당신의 하루에기분 좋은 시작이 됩니다 올프리마에서당신의 특별한 하루를 만끽하세요
363,2018-06-01 19.37.46 1792052938988663065_leeum.jpg,삼성미술관
368,2018-06-02 11.42.12 1792539084372264000_leeum.jpg,아니쉬카푸어 알렉산더칼더 모빌 모던아트 리움 리움미술관 삼성미술관 전시 서울 한남 미술관
370,2018-06-02 16.56.37 1792697339136246960_leeum.jpg,주 말 의 티 타 임 주말의 편안한 시간 올프리마와 함께 하세요 향긋한 티 한 잔과달콤한 디저트 기분 좋은 대화까지 올프리마에서조금 더 특별한 주말을맞이하세요
371,2018-06-02 17.27.48 1792711653129824020_leeum.jpg,국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움 년만에 재방문 근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨 미술관 주말미술관나들이 삼성미술관 리움 고미술 현대미술 이씨일가미술관
372,2018-06-02 18.31.21 1792743316803542859_leeum.jpg,오늘은 리움 리움은 보물창고다 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지
376,2018-06-03 11.18.37 1793248330835653357_leeum.jpg,수업끝나고 마음과마음 줄 서고 계신분들 타마고산도 꼭 먹어야해요 느어무 마싯더 이제 우리는 식당에서 콜라는 함부로 시키지 않는다 나리 이태원
381,2018-06-03 20.02.47 1793515813195780376_leeum.jpg,곧 인스타 시작한다는 엄마
382,2018-06-03 22.55.43 1793602053371419315_leeum.jpg,오늘의지호 서울나들이 한남동지호 부자피자 호점
383,2018-06-04 01.15.36 1793673258199315440_leeum.jpg,리움 구름 둥둥 한국 서울 이태원 리움 리움박물관
384,2018-06-04 01.15.45 1793673336683020489_leeum.jpg,리움 구름 한국 서울 이태원 리움 리움박물관
385,2018-06-04 01.15.55 1793673414814660902_leeum.jpg,리움 한국 서울 이태원 리움 리움박물관
386,2018-06-04 02.50.28 1793721005618056527_leeum.jpg,리움 삼성리움미술관
387,2018-06-04 02.51.40 1793721607047864492_leeum.jpg,계단 연금술 미술 리움미술관
388,2018-06-04 13.04.53 1794030253314489629_leeum.jpg,제품입고 리움 리움미술관 입점 뮤지엄 주얼리 쥬얼리 디자이너주얼리 실버 북촌
389,2018-06-04 16.49.46 1794143439904196545_leeum.jpg,일상 산책 멋지고
392,2018-06-05 01.24.40 1794402550297299127_leeum.jpg,리움 친스타그램 한강진
398,2018-06-06 15.10.41 1795542856221718760_leeum.jpg,딸과의 본격적인 미술관 데이트의 첫 시작은 리움으로 정했음 그 이유는 딸에게 미술을 보길 강요하기 보다 자연스럽게 미술에 대한 흥미와 궁금증을 유발하고 싶었고 리움까페에 설치된 리암 길릭의 작품이 그 역할을 할수 있을 것이라 기대했기 때문임 바로 전시관에 들어가지 않고 까페에서 딸에게 쥬스를 먹이면서 내심 딸이 이건 조각이야 또는 이것도 그림이야 라고 길릭의 의도에 반응하여 물어보고 또 그렇게 자연스럽게 미술 이야기가 이어지길 바랬음 쥬스를 한두모금 마신 후 놀랍게도 딸이 갑자기 저건 그림이야 예빈이는 오렌지 그림이 좋아 라고 이야기를 이어나갔고 이내 코헤이 나와를 궁금해했으며 전시관 내부의 그림들을 보고 싶어했음 별거 아니라 생각할 수 있지만 우리 부녀가 길릭의 작품에 반응하여 첫 미술관 데이트에서 좋은 추억을 쌓았으며 딸이 좀 더 미술에 흥미를 가지게 된 일련의 일들이 우리 부녀와 길릭이 함께 만든 작품으로 느껴질 만큼 좋은 경험이었음 딸은 드 쿠닝 싸이 톰블리 바젤리츠 켈리에 흥미를 보임 리암길릭 현대미술 리움 미술관데이트 그림취향도유전되나요
399,2018-06-06 18.40.59 1795643520415377435_leeum.jpg,미술관 노튼다에서 예준이 찾아보기 미술관 관람 스타그램 작품설명기 들으며 분만집중 끝
404,2018-06-07 14.54.17 1796259638423301057_leeum.jpg,좋은 날 오랫만에 눈이 호강 삼성리움미술관 한강진역 리움미술관 갤러리 기획전 조형물 전시 절친 죽마고우들
405,2018-06-07 15.12.17 1796267736793336236_leeum.jpg,근처 수업하러 갔다 잠시 짬을 내어 삼성리움미술관 한강진역 리움미술관 갤러리 기획전 조형물 전시 절친 죽마고우들
406,2018-06-07 22.56.18 1796502245187364216_leeum.jpg,하늘이 참 맑다 삼성리움미술관 한강진역 리움미술관 갤러리 기획전 조형물 전시 맑은하늘 죽마고우들 이태원로 힐링
407,2018-06-08 10.36.23 1796854615929676818_leeum.jpg,삼성미술관
412,2018-06-08 22.43.01 1797219069482780095_leeum.jpg,엄마랑 데이트 리움미술관 부자피자 맥심플랜트 현대카드 뮤직라이브러리
418,2018-06-09 20.16.09 1797871198132288228_leeum.jpg,리움미술관 리움미술관
419,2018-06-09 21.19.43 1797899336678205846_leeum.jpg,나도 알아 나 사진 못 찍는거 구도 무시 잼잼
424,2018-06-10 01.12.53 1798018463879214032_leeum.jpg,오늘도 보고싶어 권지용 최승현
426,2018-06-10 09.03.30 1795090655068902114_leeum.jpg,이태원 리음 리음아트앤컴퍼니 리음미술관 미술관 아트그램 인테리어스타그램 인테리어
427,2018-06-10 09.27.26 1798269342891907025_leeum.jpg,키요카와아사미 코헤이나와 나와코헤이 리움 삼성미술관리움 가족사진
428,2018-06-10 14.00.51 1798406537753179545_leeum.jpg,빼꼼 일째 같이하고 있는 로꼬언니와 함께
429,2018-06-10 15.56.55 1798465496893191671_leeum.jpg,리움
431,2018-06-10 21.13.17 1798624726000860554_leeum.jpg,리움미술관 문화생활 주말 주말그램 주말스타그램 인스타주말 일요일 미술관나들이 리움 문화생활그램 썬데이 주말나들이
437,2018-06-12 22.43.02 1800119447751608885_leeum.jpg,리움미술관 문화생활 주말 주말그램 주말스타그램 인스타주말 일요일 미술관나들이 리움 문화생활그램 썬데이 주말나들이
440,2018-06-13 01.52.43 1800214803576196283_leeum.jpg,한남동 밍글테이블 다이닝체어 에이치픽스 베르판
441,2018-06-13 13.36.06 1800568946757045021_leeum.jpg,서울 리움
442,2018-06-13 13.38.12 1800570002857650901_leeum.jpg,서울 리움
443,2018-06-13 13.38.57 1800570382182065481_leeum.jpg,서울 리움
444,2018-06-13 15.17.50 1800616908397921750_leeum.jpg,리움
445,2018-06-13 15.19.10 1800619022208651813_leeum.jpg,수요일 지방선거 투표후 동네한바퀴 맥심플랜트 스타벅스리저브 동네산책 하늘 구름
449,2018-06-13 23.19.29 1800862573194546247_leeum.jpg,서울 리움
450,2018-06-13 23.25.12 1800865450889677364_leeum.jpg,아줌마 서울 리움
451,2018-06-13 23.36.59 1800871380268319810_leeum.jpg,리움 리움미술관
453,2018-06-14 00.07.42 1800886844112671824_leeum.jpg,서울 리움 최정화
454,2018-06-14 00.16.50 1800891434811895984_leeum.jpg,서울 리움
455,2018-06-14 00.17.25 1800891733790374006_leeum.jpg,서울 리움
456,2018-06-14 01.28.16 1800927390441727418_leeum.jpg,서울 리움
457,2018-06-14 13.47.41 1801299551118811696_leeum.jpg,건축 입면 외벽디자인 건축디자인 서울 건축사진 한남동 이태원 리움미술관 건축가 장누벨 미술관
463,2018-06-15 08.13.43 1801856233793627609_leeum.jpg,리움 비오는 날이태원 리움 리움 이태원 미술관 구슬 사슴 소통해요 이태원맛집 일상 문화생활 사진그램 폰카사진
464,2018-06-15 12.05.52 1801973079946142280_leeum.jpg,건축 입면 외벽디자인 건축디자인 서울 건축사진 한남동 이태원 리움미술관 건축가 마리오보타 미술관
465,2018-06-15 16.05.27 1802093665263594622_leeum.jpg,리움미술관 한남동 이태원 샌드위치휴일 지하철타고 힐링 갤러리 미술관 브런치 취미 감성
468,2018-06-16 12.25.01 1802707492577288952_leeum.jpg,건축 입면 외벽디자인 건축디자인 서울 건축사진 한남동 이태원 리움 건축가 렘쿨하스 삼성아동교육문화센터
470,2018-06-16 23.41.46 1803046737868689252_leeum.jpg,날씨가 너무 좋아서 미세먼지도 없어서 햇살이 완젼 좋아서 이태원
476,2018-06-17 14.34.52 1803497630790234979_leeum.jpg,리움미술관 설치미술 최정화작가
